stop_sequence,stop_id,schedule_relationship,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty
1,300002,SCHEDULED,-467,1658404873,30,0,1658404873,30
2,300052,SCHEDULED,38,1658405378,30,38,1658405378,30
3,300216,SCHEDULED,28,1658405428,30,28,1658405428,30
4,300217,SCHEDULED,81,1658405481,30,81,1658405481,30
5,300220,SCHEDULED,117,1658405577,30,117,1658405577,30
6,300221,SCHEDULED,91,1658405611,30,91,1658405611,30
7,300224,SCHEDULED,118,1658405638,30,118,1658405638,30
8,300225,SCHEDULED,96,1658405676,30,96,1658405676,30
9,300120,SCHEDULED,178,1658405758,30,178,1658405758,30
10,300006,SCHEDULED,152,1658405792,30,152,1658405792,30
11,300122,SCHEDULED,139,1658405839,30,139,1658405839,30
12,300124,SCHEDULED,184,1658405884,30,184,1658405884,30
13,300125,SCHEDULED,150,1658405910,30,150,1658405910,30
14,300578,SCHEDULED,183,1658405943,30,183,1658405943,30
15,300580,SCHEDULED,172,1658405992,30,172,1658405992,30
16,300585,SCHEDULED,179,1658406059,30,179,1658406059,30
17,300586,SCHEDULED,218,1658406098,30,218,1658406098,30
18,300590,SCHEDULED,188,1658406128,30,188,1658406128,30
19,300024,SCHEDULED,168,1658406168,30,168,1658406168,30
20,300243,SCHEDULED,198,1658406258,30,198,1658406258,30
21,300433,SCHEDULED,182,1658406302,30,182,1658406302,30
22,300411,SCHEDULED,161,1658406341,30,161,1658406341,30
23,300412,SCHEDULED,129,1658406369,30,129,1658406369,30
24,300413,SCHEDULED,177,1658406417,30,177,1658406417,30
25,300414,SCHEDULED,211,1658406451,30,211,1658406451,30
26,300415,SCHEDULED,172,1658406472,30,172,1658406472,30
27,300416,SCHEDULED,210,1658406510,30,210,1658406510,30
28,300417,SCHEDULED,184,1658406544,30,184,1658406544,30
29,300418,SCHEDULED,164,1658406584,30,164,1658406584,30
30,300419,SCHEDULED,193,1658406613,30,193,1658406613,30
31,300420,SCHEDULED,161,1658406641,30,161,1658406641,30
32,300434,SCHEDULED,151,1658406691,30,151,1658406691,30
33,300178,SCHEDULED,174,1658406714,30,174,1658406714,30
34,300183,SCHEDULED,164,1658406764,30,164,1658406764,30
35,300019,SCHEDULED,174,1658406834,30,174,1658406834,30
36,300017,SCHEDULED,166,1658406886,30,166,1658406886,30
37,300173,SCHEDULED,194,1658406914,30,194,1658406914,30
38,300180,SCHEDULED,190,1658406970,30,190,1658406970,30
39,300359,SCHEDULED,166,1658407006,30,166,1658407006,30
40,300360,SCHEDULED,199,1658407039,30,199,1658407039,30
41,318628,SCHEDULED,170,1658407070,30,170,1658407070,30
42,300361,SCHEDULED,199,1658407099,30,199,1658407099,30
43,300362,SCHEDULED,174,1658407134,30,174,1658407134,30
44,300363,SCHEDULED,208,1658407168,30,208,1658407168,30
45,300330,SCHEDULED,197,1658407217,30,197,1658407217,30
46,300331,SCHEDULED,180,1658407260,30,180,1658407260,30
47,300332,SCHEDULED,160,1658407300,30,160,1658407300,30
48,300333,SCHEDULED,198,1658407338,30,198,1658407338,30
49,300334,SCHEDULED,168,1658407368,30,168,1658407368,30
50,300335,SCHEDULED,140,1658407400,30,140,1658407400,30
51,300336,SCHEDULED,165,1658407425,30,165,1658407425,30
52,320864,SCHEDULED,194,1658407514,30,194,1658407514,30
16,3449,SCHEDULED,271,1658405311,30,271,1658405311,30
17,3453,SCHEDULED,272,1658405372,30,272,1658405372,30
18,3456,SCHEDULED,254,1658405414,30,254,1658405414,30
19,3422,SCHEDULED,274,1658405434,30,274,1658405434,30
20,3992,SCHEDULED,288,1658405508,30,288,1658405508,30
21,3945,SCHEDULED,258,1658405598,30,258,1658405598,30
22,3948,SCHEDULED,201,1658405661,30,201,1658405661,30
23,3865,SCHEDULED,171,1658405691,30,171,1658405691,30
24,3866,SCHEDULED,179,1658405759,30,179,1658405759,30
25,3868,SCHEDULED,189,1658405829,30,189,1658405829,30
26,11039,SCHEDULED,179,1658405879,30,179,1658405879,30
27,10439,SCHEDULED,186,1658405946,30,186,1658405946,30
28,10168,SCHEDULED,136,1658406016,30,136,1658406016,30
29,19071,SCHEDULED,123,1658406063,30,123,1658406063,30
30,5137,SCHEDULED,103,1658406103,30,103,1658406103,30
31,5142,SCHEDULED,116,1658406236,30,116,1658406236,30
32,10077,SCHEDULED,136,1658406376,30,136,1658406376,30
33,2023,SCHEDULED,95,1658406515,30,95,1658406515,30
34,899,SCHEDULED,52,1658406592,30,52,1658406592,30
35,893,SCHEDULED,54,1658406714,30,54,1658406714,30
36,10792,SCHEDULED,1,1658406841,30,1,1658406841,30
37,3,SCHEDULED,-103,1658406977,30,-103,1658406977,30
38,141,SCHEDULED,-154,1658407046,30,-154,1658407046,30
39,56,SCHEDULED,-163,1658407157,30,-163,1658407157,30
1,19050,SCHEDULED,-1343,1658404537,30,0,1658404537,30
2,10787,SCHEDULED,29,1658406209,30,29,1658406209,30
3,10793,SCHEDULED,32,1658406332,30,32,1658406332,30
4,892,SCHEDULED,87,1658406447,30,87,1658406447,30
5,889,SCHEDULED,39,1658406519,30,39,1658406519,30
6,890,SCHEDULED,-2,1658406598,30,-2,1658406598,30
7,896,SCHEDULED,-33,1658406687,30,-33,1658406687,30
8,470,SCHEDULED,-29,1658406871,30,-29,1658406871,30
9,11271,SCHEDULED,-93,1658407047,30,-93,1658407047,30
10,11269,SCHEDULED,-156,1658407104,30,-156,1658407104,30
11,3870,SCHEDULED,-178,1658407262,30,-178,1658407262,30
12,3947,SCHEDULED,-107,1658407573,30,-107,1658407573,30
13,3945,SCHEDULED,-105,1658407695,30,-105,1658407695,30
14,3957,SCHEDULED,-142,1658407778,30,-142,1658407778,30
15,3968,SCHEDULED,-148,1658407832,30,-148,1658407832,30
16,10058,SCHEDULED,-128,1658407912,30,-128,1658407912,30
17,10060,SCHEDULED,-156,1658408004,30,-156,1658408004,30
18,4048,SCHEDULED,-182,1658408098,30,-182,1658408098,30
19,4051,SCHEDULED,-236,1658408164,30,-236,1658408164,30
20,10017,SCHEDULED,-253,1658408207,30,-253,1658408207,30
21,4067,SCHEDULED,-266,1658408254,30,-266,1658408254,30
22,4066,SCHEDULED,-318,1658408322,30,-318,1658408322,30
23,4069,SCHEDULED,-270,1658408430,30,-270,1658408430,30
24,3366,SCHEDULED,-337,1658408483,30,-337,1658408483,30
25,3365,SCHEDULED,-304,1658408576,30,-304,1658408576,30
1,300030,SCHEDULED,90,1658405310,30,90,1658405310,30
2,300326,SCHEDULED,38,1658405318,30,42,1658405318,30
3,300327,SCHEDULED,96,1658405376,30,96,1658405376,30
4,300318,SCHEDULED,93,1658405433,30,93,1658405433,30
5,300319,SCHEDULED,62,1658405462,30,62,1658405462,30
6,300320,SCHEDULED,25,1658405485,30,25,1658405485,30
7,319470,SCHEDULED,-2,1658405578,30,-2,1658405578,30
8,300538,SCHEDULED,29,1658405669,30,29,1658405669,30
9,300539,SCHEDULED,3,1658405703,30,3,1658405703,30
10,300049,SCHEDULED,-1,1658405819,30,-1,1658405819,30
11,300556,SCHEDULED,19,1658405899,30,19,1658405899,30
12,300557,SCHEDULED,-3,1658405937,30,-3,1658405937,30
13,300552,SCHEDULED,18,1658406018,30,18,1658406018,30
14,319692,SCHEDULED,3,1658406063,30,3,1658406063,30
15,319691,SCHEDULED,-13,1658406107,30,-13,1658406107,30
16,319682,SCHEDULED,-3,1658406177,30,-3,1658406177,30
17,319680,SCHEDULED,27,1658406207,30,27,1658406207,30
18,319678,SCHEDULED,15,1658406255,30,15,1658406255,30
19,319668,SCHEDULED,59,1658406299,30,59,1658406299,30
20,300141,SCHEDULED,54,1658406354,30,54,1658406354,30
21,319971,SCHEDULED,-58,1658406662,30,-58,1658406662,30
22,320865,SCHEDULED,-123,1658406777,30,-58,1658406777,30
21,319971,SCHEDULED,349,1658405329,30,349,1658405329,30
22,320865,SCHEDULED,284,1658405444,30,284,1658405444,30
1,600408,SCHEDULED,0,0,0,0,0,0
2,600439,SCHEDULED,0,1658408820,30,0,1658408820,30
3,600442,SCHEDULED,0,1658408880,30,0,1658408880,30
4,600445,SCHEDULED,0,1658409000,30,0,1658409000,30
5,600448,SCHEDULED,0,1658409120,30,0,1658409120,30
6,600451,SCHEDULED,0,1658409300,30,0,1658409300,30
7,600454,SCHEDULED,0,1658409480,30,0,1658409480,30
8,600457,SCHEDULED,0,1658409660,30,0,1658409660,30
9,600460,SCHEDULED,0,1658409780,30,0,1658409780,30
10,600463,SCHEDULED,0,1658409960,30,0,1658409960,30
11,600466,SCHEDULED,0,1658410140,30,0,1658410140,30
12,600644,SCHEDULED,0,1658410320,30,0,1658410320,30
13,600642,SCHEDULED,0,1658410440,30,0,1658410440,30
14,600640,SCHEDULED,0,1658410620,30,0,1658410620,30
15,600638,SCHEDULED,0,1658410740,30,0,1658410740,30
16,600636,SCHEDULED,0,1658410920,30,0,1658410920,30
17,600633,SCHEDULED,0,1658411160,30,0,1658411160,30
1,600408,SCHEDULED,0,0,0,0,0,0
2,600439,SCHEDULED,0,1658407020,30,0,1658407020,30
3,600442,SCHEDULED,0,1658407080,30,0,1658407080,30
4,600445,SCHEDULED,0,1658407200,30,0,1658407200,30
5,600448,SCHEDULED,0,1658407320,30,0,1658407320,30
6,600451,SCHEDULED,0,1658407500,30,0,1658407500,30
7,600454,SCHEDULED,0,1658407680,30,0,1658407680,30
8,600457,SCHEDULED,0,1658407860,30,0,1658407860,30
9,600460,SCHEDULED,0,1658407980,30,0,1658407980,30
10,600463,SCHEDULED,0,1658408160,30,0,1658408160,30
11,600466,SCHEDULED,0,1658408340,30,0,1658408340,30
12,600644,SCHEDULED,0,1658408520,30,0,1658408520,30
13,600642,SCHEDULED,0,1658408640,30,0,1658408640,30
14,600640,SCHEDULED,0,1658408820,30,0,1658408820,30
15,600638,SCHEDULED,0,1658408940,30,0,1658408940,30
16,600636,SCHEDULED,0,1658409120,30,0,1658409120,30
17,600633,SCHEDULED,0,1658409360,30,0,1658409360,30
1,600362,SCHEDULED,0,0,0,0,0,0
2,600360,SCHEDULED,23,1658405363,30,53,1658405363,30
3,600358,SCHEDULED,23,1658405603,30,53,1658405603,30
4,600355,SCHEDULED,23,1658405903,30,53,1658405903,30
5,600354,SCHEDULED,23,1658406083,30,53,1658406083,30
6,600352,SCHEDULED,23,1658406203,30,53,1658406203,30
7,600348,SCHEDULED,53,1658406413,30,53,1658406413,30
1,600347,SCHEDULED,0,0,0,0,0,0
2,600346,SCHEDULED,-5,1658378335,30,35,1658378335,30
3,600344,SCHEDULED,-109,1658378411,30,0,1658378411,30
4,600342,SCHEDULED,-30,1658378610,30,0,1658378610,30
5,600340,SCHEDULED,-30,1658378730,30,0,1658378730,30
6,600338,SCHEDULED,-30,1658378850,30,0,1658378850,30
7,600335,SCHEDULED,-30,1658378970,30,0,1658378970,30
8,600334,SCHEDULED,-30,1658379150,30,0,1658379150,30
9,600331,SCHEDULED,-30,1658379390,30,0,1658379390,30
10,600330,SCHEDULED,-98,1658379502,30,0,1658379502,30
11,600328,SCHEDULED,-42,1658379678,30,31,1658379678,30
12,600324,SCHEDULED,-77,1658379943,30,0,1658379943,30
13,600320,SCHEDULED,-30,1658380170,30,0,1658380170,30
14,600317,SCHEDULED,-65,1658380315,30,0,1658380315,30
15,600312,SCHEDULED,-92,1658380408,30,0,1658380408,30
16,600306,SCHEDULED,-66,1658380554,30,0,1658380554,30
17,600302,SCHEDULED,-74,1658380666,30,0,1658380666,30
18,600298,SCHEDULED,-49,1658380811,30,33,1658380811,30
19,600294,SCHEDULED,6,1658380986,30,63,1658380986,30
20,600290,SCHEDULED,-49,1658381111,30,34,1658381111,30
21,600286,SCHEDULED,-41,1658381239,30,34,1658381239,30
22,600282,SCHEDULED,-23,1658381377,30,34,1658381377,30
23,600038,SCHEDULED,-12,1658381568,30,65,1658381568,30
24,600024,SCHEDULED,29,1658381729,30,0,1658381729,30
25,600011,SCHEDULED,-30,1658381910,30,0,1658381910,30
26,600007,SCHEDULED,-11,1658382049,30,37,1658382049,30
27,600402,SCHEDULED,18,1658382378,30,68,1658382378,30
28,600410,SCHEDULED,52,1658382652,30,99,1658382652,30
29,600438,SCHEDULED,69,1658382789,30,100,1658382789,30
30,600441,SCHEDULED,107,1658382887,30,160,1658382887,30
31,600444,SCHEDULED,100,1658383000,30,140,1658383000,30
32,600447,SCHEDULED,106,1658383126,30,201,1658383126,30
33,600450,SCHEDULED,114,1658383314,30,174,1658383314,30
34,600453,SCHEDULED,141,1658383521,30,202,1658383521,30
35,600456,SCHEDULED,136,1658383696,30,203,1658383696,30
36,600459,SCHEDULED,133,1658383813,30,163,1658383813,30
37,600462,SCHEDULED,0,1658383860,30,0,1658383860,30
38,600466,SCHEDULED,76,1658384116,30,144,1658384116,30
39,600644,SCHEDULED,73,1658384293,30,135,1658384293,30
40,600642,SCHEDULED,86,1658384426,30,125,1658384426,30
41,600640,SCHEDULED,45,1658384565,30,105,1658384565,30
42,600638,SCHEDULED,59,1658384699,30,121,1658384699,30
43,600636,SCHEDULED,46,1658384866,30,76,1658384866,30
44,600634,SCHEDULED,76,1658385136,30,0,1658385136,30
1,600347,SCHEDULED,0,1658405220,30,0,1658405220,30
2,600346,SCHEDULED,-24,1658405316,30,6,1658405316,30
3,600344,SCHEDULED,-30,1658405490,30,0,1658405490,30
4,600342,SCHEDULED,-30,1658405610,30,0,1658405610,30
5,600340,SCHEDULED,-30,1658405730,30,0,1658405730,30
6,600338,SCHEDULED,-30,1658405850,30,0,1658405850,30
7,600335,SCHEDULED,-30,1658405970,30,0,1658405970,30
8,600334,SCHEDULED,-30,1658406150,30,0,1658406150,30
9,600331,SCHEDULED,-30,1658406390,30,0,1658406390,30
10,600330,SCHEDULED,-30,1658406570,30,0,1658406570,30
11,600328,SCHEDULED,-30,1658406690,30,0,1658406690,30
12,600324,SCHEDULED,-30,1658406990,30,0,1658406990,30
13,600320,SCHEDULED,-30,1658407170,30,0,1658407170,30
14,600317,SCHEDULED,-30,1658407350,30,0,1658407350,30
15,600310,SCHEDULED,-30,1658407470,30,0,1658407470,30
16,600304,SCHEDULED,-30,1658407590,30,0,1658407590,30
17,600300,SCHEDULED,-30,1658407710,30,0,1658407710,30
18,600296,SCHEDULED,-30,1658407830,30,0,1658407830,30
19,600292,SCHEDULED,-30,1658407950,30,0,1658407950,30
20,600288,SCHEDULED,-30,1658408130,30,0,1658408130,30
21,600284,SCHEDULED,-30,1658408250,30,0,1658408250,30
22,600280,SCHEDULED,-30,1658408370,30,0,1658408370,30
23,600038,SCHEDULED,-30,1658408550,30,0,1658408550,30
24,600024,SCHEDULED,0,1658408700,30,0,1658408700,30
25,600011,SCHEDULED,-30,1658408910,30,0,1658408910,30
26,600007,SCHEDULED,0,1658409000,30,0,1658409000,30
13,600320,SCHEDULED,-11,1658405389,30,19,1658405389,30
14,600317,SCHEDULED,-30,1658405550,30,0,1658405550,30
15,600310,SCHEDULED,-30,1658405670,30,0,1658405670,30
16,600304,SCHEDULED,-30,1658405790,30,0,1658405790,30
17,600300,SCHEDULED,-30,1658405910,30,0,1658405910,30
18,600296,SCHEDULED,-30,1658406030,30,0,1658406030,30
19,600292,SCHEDULED,-30,1658406150,30,0,1658406150,30
20,600288,SCHEDULED,-30,1658406330,30,0,1658406330,30
21,600284,SCHEDULED,-30,1658406450,30,0,1658406450,30
22,600280,SCHEDULED,-30,1658406570,30,0,1658406570,30
23,600038,SCHEDULED,-30,1658406750,30,0,1658406750,30
24,600024,SCHEDULED,0,1658406900,30,0,1658406900,30
25,600011,SCHEDULED,-30,1658407110,30,0,1658407110,30
26,600007,SCHEDULED,-30,1658407230,30,-30,1658407230,30
1,600038,SCHEDULED,0,0,0,0,0,0
2,600024,SCHEDULED,0,1658387820,30,0,1658387820,30
3,600011,SCHEDULED,-14,1658388046,30,37,1658388046,30
4,600007,SCHEDULED,42,1658388222,30,127,1658388222,30
5,600402,SCHEDULED,91,1658388571,30,128,1658388571,30
6,600410,SCHEDULED,115,1658388835,30,400,1658388835,30
7,600438,SKIPPED,370,1658389210,30,400,1658389210,30
8,600441,SKIPPED,370,1658389270,30,400,1658389270,30
9,600444,SKIPPED,370,1658389390,30,400,1658389390,30
10,600447,SKIPPED,370,1658389510,30,400,1658389510,30
11,600450,SKIPPED,370,1658389690,30,400,1658389690,30
12,600453,SKIPPED,370,1658389870,30,400,1658389870,30
13,600456,SKIPPED,370,1658390050,30,400,1658390050,30
14,600459,SKIPPED,370,1658390170,30,400,1658390170,30
15,600462,SKIPPED,370,1658390350,30,400,1658390350,30
16,600466,SKIPPED,385,1658390545,30,415,1658390545,30
17,600644,SKIPPED,400,1658390740,30,430,1658390740,30
18,600642,SKIPPED,400,1658390860,30,430,1658390860,30
19,600640,SKIPPED,400,1658391040,30,430,1658391040,30
20,600638,SKIPPED,415,1658391175,30,445,1658391175,30
21,600636,SKIPPED,370,1658391310,30,400,1658391310,30
22,600633,SKIPPED,400,1658391580,30,0,1658391580,30
1,600478,SCHEDULED,25,1658403325,30,25,1658403325,30
2,600474,SCHEDULED,38,1658403518,30,105,1658403518,30
3,600472,SCHEDULED,36,1658403816,30,96,1658403816,30
4,600469,SCHEDULED,38,1658404058,30,106,1658404058,30
5,600467,SCHEDULED,10,1658404270,30,107,1658404270,30
6,600627,SCHEDULED,6,1658404566,30,68,1658404566,30
7,600409,SCHEDULED,9,1658405529,30,39,1658405529,30
8,600401,SCHEDULED,9,1658405769,30,39,1658405769,30
9,600002,SCHEDULED,9,1658406129,30,39,1658406129,30
10,600010,SCHEDULED,9,1658406249,30,39,1658406249,30
11,600019,SCHEDULED,39,1658406399,30,0,1658406399,30
12,600029,SCHEDULED,-30,1658406570,30,0,1658406570,30
13,600279,SCHEDULED,-30,1658406750,30,0,1658406750,30
14,600283,SCHEDULED,-30,1658406870,30,0,1658406870,30
15,600287,SCHEDULED,-30,1658406990,30,0,1658406990,30
16,600291,SCHEDULED,-30,1658407170,30,0,1658407170,30
17,600295,SCHEDULED,-30,1658407290,30,0,1658407290,30
18,600299,SCHEDULED,-30,1658407410,30,0,1658407410,30
19,600303,SCHEDULED,-30,1658407530,30,0,1658407530,30
20,600309,SCHEDULED,-30,1658407650,30,0,1658407650,30
21,600314,SCHEDULED,-30,1658407770,30,0,1658407770,30
22,600318,SCHEDULED,-30,1658407950,30,0,1658407950,30
23,600321,SCHEDULED,-30,1658408130,30,0,1658408130,30
24,600327,SCHEDULED,-30,1658408370,30,0,1658408370,30
25,600329,SCHEDULED,-30,1658408550,30,0,1658408550,30
26,600332,SCHEDULED,-30,1658408670,30,0,1658408670,30
27,600333,SCHEDULED,-30,1658408910,30,0,1658408910,30
28,600336,SCHEDULED,-30,1658409090,30,0,1658409090,30
29,600337,SCHEDULED,-30,1658409270,30,0,1658409270,30
30,600339,SCHEDULED,-30,1658409390,30,0,1658409390,30
31,600341,SCHEDULED,-30,1658409510,30,0,1658409510,30
32,600343,SCHEDULED,-30,1658409630,30,0,1658409630,30
33,600345,SCHEDULED,-30,1658409810,30,0,1658409810,30
34,600347,SCHEDULED,0,1658409960,30,0,1658409960,30
1,600348,SCHEDULED,0,0,0,0,0,0
2,600352,SCHEDULED,0,1658407020,30,0,1658407020,30
3,600354,SCHEDULED,0,1658407200,30,0,1658407200,30
4,600356,SCHEDULED,0,1658407380,30,0,1658407380,30
5,600359,SCHEDULED,0,1658407620,30,0,1658407620,30
6,600361,SCHEDULED,0,1658407920,30,0,1658407920,30
7,600362,SCHEDULED,0,1658408160,30,0,1658408160,30
10,317576,SCHEDULED,14,1658405594,30,14,1658405594,30
11,317572,SCHEDULED,-106,1658406554,30,-106,1658406554,30
12,317574,SCHEDULED,-170,1658406670,30,22,1658406670,30
1,320032,SCHEDULED,-487,1658404913,30,0,1658404913,30
2,318721,SCHEDULED,-150,1658406030,30,-150,1658406030,30
3,318722,SCHEDULED,-179,1658406121,30,-179,1658406121,30
4,318723,SCHEDULED,-280,1658406320,30,-280,1658406320,30
5,318724,SCHEDULED,-72,1658406828,30,-72,1658406828,30
6,318723,SCHEDULED,-201,1658407179,30,-201,1658407179,30
7,318722,SCHEDULED,-327,1658407353,30,-327,1658407353,30
8,318721,SCHEDULED,-281,1658407519,30,-281,1658407519,30
9,320032,SCHEDULED,-605,1658408095,30,-210,1658408095,30
6,317583,SCHEDULED,99,1658405439,30,99,1658405439,30
7,317588,SCHEDULED,108,1658405748,30,108,1658405748,30
8,317582,SCHEDULED,55,1658405935,30,55,1658405935,30
9,317590,SCHEDULED,-97,1658406443,30,-97,1658406443,30
10,317576,SCHEDULED,-144,1658407236,30,-144,1658407236,30
11,317572,SCHEDULED,-272,1658408188,30,-272,1658408188,30
12,317574,SCHEDULED,-336,1658408304,30,107,1658408304,30
1,318002,SCHEDULED,-505,1658405195,30,0,1658405195,30
2,307147,SCHEDULED,-30,1658405970,30,-30,1658405970,30
3,319743,SCHEDULED,-119,1658406061,30,-119,1658406061,30
4,317587,SCHEDULED,-86,1658406514,30,-86,1658406514,30
5,317584,SCHEDULED,-134,1658406706,30,-134,1658406706,30
6,317583,SCHEDULED,-117,1658407023,30,-117,1658407023,30
7,317588,SCHEDULED,-135,1658407305,30,-135,1658407305,30
8,317582,SCHEDULED,-188,1658407492,30,-188,1658407492,30
9,317590,SCHEDULED,-341,1658407999,30,-341,1658407999,30
10,317576,SCHEDULED,-387,1658408793,30,-387,1658408793,30
11,317572,SCHEDULED,-387,1658409873,30,-387,1658409873,30
12,317574,SCHEDULED,-387,1658410053,30,-387,1658410053,30
1,317584,SCHEDULED,0,0,0,12,0,0
2,317587,SCHEDULED,6,1658408406,30,0,1658408406,30
1,317587,SCHEDULED,0,0,0,0,0,0
2,317584,SCHEDULED,312,1658408112,30,520,1658408112,30
1,317587,SCHEDULED,0,0,0,0,0,0
2,317584,SCHEDULED,312,1658406312,30,0,1658406312,30
1,317584,SCHEDULED,0,0,0,0,0,0
2,317587,SCHEDULED,-6,1658407194,30,0,1658407194,30
1,317587,SCHEDULED,0,0,0,7,0,0
2,317584,SCHEDULED,0,0,0,7,0,0
3,317576,SCHEDULED,-61,1658405639,30,-61,1658405639,30
1,1002,SCHEDULED,0,0,0,0,0,0
2,11168,SCHEDULED,91,1658407411,30,91,1658407411,30
3,19064,SCHEDULED,112,1658407552,30,112,1658407552,30
4,19063,SCHEDULED,84,1658407644,30,84,1658407644,30
5,10819,SCHEDULED,81,1658408121,30,81,1658408121,30
6,6521,SCHEDULED,87,1658408307,30,87,1658408307,30
7,5603,SCHEDULED,62,1658408402,30,62,1658408402,30
8,5635,SCHEDULED,87,1658408487,30,87,1658408487,30
9,5643,SCHEDULED,116,1658408576,30,116,1658408576,30
10,15753,SCHEDULED,88,1658408668,30,88,1658408668,30
11,5760,SCHEDULED,69,1658408769,30,69,1658408769,30
12,10200,SCHEDULED,114,1658408814,30,114,1658408814,30
13,5803,SCHEDULED,114,1658408934,30,114,1658408934,30
14,5805,SCHEDULED,114,1658408934,30,114,1658408934,30
1,321208,SCHEDULED,-1156,1658404724,30,0,1658404724,30
2,317590,SCHEDULED,16,1658406436,30,16,1658406436,30
3,317576,SCHEDULED,56,1658407556,30,56,1658407556,30
1,321208,SCHEDULED,0,0,0,0,0,0
2,317590,SCHEDULED,16,1658408236,30,16,1658408236,30
5,10819,SCHEDULED,42,1658405382,30,42,1658405382,30
6,6521,SCHEDULED,36,1658405556,30,36,1658405556,30
7,5603,SCHEDULED,11,1658405651,30,11,1658405651,30
8,5635,SCHEDULED,36,1658405736,30,36,1658405736,30
9,5643,SCHEDULED,65,1658405825,30,65,1658405825,30
10,15753,SCHEDULED,36,1658405916,30,36,1658405916,30
11,5760,SCHEDULED,18,1658406018,30,18,1658406018,30
12,10200,SCHEDULED,63,1658406063,30,63,1658406063,30
13,5803,SCHEDULED,20,1658406140,30,20,1658406140,30
14,5805,SCHEDULED,48,1658406168,30,48,1658406168,30
15,5804,SCHEDULED,15,1658406255,30,15,1658406255,30
16,5862,SCHEDULED,49,1658406409,30,49,1658406409,30
17,5811,SCHEDULED,2,1658406482,30,2,1658406482,30
18,5836,SCHEDULED,4,1658406544,30,4,1658406544,30
19,5848,SCHEDULED,-26,1658406634,30,-26,1658406634,30
20,5858,SCHEDULED,-79,1658406701,30,-79,1658406701,30
21,10537,SCHEDULED,-79,1658406761,30,-79,1658406761,30
22,10690,SCHEDULED,-121,1658406839,30,-121,1658406839,30
23,10840,SCHEDULED,-92,1658406868,30,-92,1658406868,30
24,10742,SCHEDULED,-156,1658406924,30,-156,1658406924,30
25,10747,SCHEDULED,-180,1658406960,30,-180,1658406960,30
26,10745,SCHEDULED,-197,1658407003,30,-197,1658407003,30
27,10760,SCHEDULED,-232,1658407028,30,-232,1658407028,30
28,10762,SCHEDULED,-209,1658407111,30,-209,1658407111,30
29,11342,SCHEDULED,-228,1658407152,30,-228,1658407152,30
30,51766,SCHEDULED,-261,1658407239,30,-177,1658407239,30
27,19051,SCHEDULED,-101,1658405419,30,-101,1658405419,30
